01/01/2023;Date;Jours jul;Temp;Salinity;Conductivity;O2 (mL/L);O2 (%);pH
;2024-02-22 02:19:21;418,096771;28,9948;35,8592;5,852959;3,5558;80,569;8,274
;2024-02-22 03:19:21;418,138438;28,9626;35,8615;5,849791;3,4366;77,829;8,271
;2024-02-22 04:19:21;418,180104;28,9098;35,8637;5,844364;3,6747;83,151;8,274
;2024-02-22 05:19:21;418,221771;28,8616;35,8605;5,838674;3,4331;77,621;8,265
;2024-02-22 06:19:21;418,263438;28,8603;35,863;5,838898;3,4347;77,659;8,263
;2024-02-22 07:19:21;418,305104;28,8953;35,864;5,842841;3,5507;80,327;8,266
;2024-02-22 08:19:21;418,346771;28,8978;35,8626;5,842913;3,5413;80,117;8,266
;2024-02-22 09:19:21;418,388438;28,8613;35,8636;5,839083;3,5112;79,39;8,261
;2024-02-22 10:19:21;418,430104;28,7974;35,8638;5,832178;3,3821;76,391;8,255
;2024-02-22 11:19:21;418,471771;28,9074;35,8556;5,842945;3,5694;80,762;8,283
;2024-02-22 12:19:21;418,513438;29,0652;35,8524;5,859633;3,9197;88,912;8,315
;2024-02-22 13:19:21;418,555104;29,2275;35,8482;5,87668;4,1876;95,235;8,342
;2024-02-22 14:19:21;418,596771;29,4245;35,8546;5,899051;4,6472;106,026;8,366
;2024-02-22 15:19:21;418,638438;29,6187;35,8523;5,919879;4,9045;112,245;8,387
;2024-02-22 16:19:21;418,680104;29,7877;35,8553;5,938738;4,8712;111,786;8,376
;2024-02-22 17:19:21;418,721771;29,7788;35,8575;5,938092;4,7286;108,5;8,398
;2024-02-22 18:19:21;418,763438;29,7163;35,8546;5,930854;4,6263;106,044;8,365
;2024-02-22 19:19:21;418,805104;29,6076;35,8581;5,919517;4,5537;104,201;8,351
;2024-02-22 20:19:21;418,846771;29,5992;35,8586;5,918662;4,4429;101,652;8,346
;2024-02-22 21:19:21;418,888438;29,4448;35,8547;5,901273;4,3556;99,407;8,316
;2024-02-22 22:19:21;418,930104;29,367;35,8564;5,893057;4,2021;95,785;8,306
;2024-02-22 23:19:21;418,971771;29,2641;35,8569;5,88192;3,9386;89,63;8,294
;2024-02-23 00:19:21;419,013438;29,2277;35,8509;5,87709;3,8614;87,818;8,288
;2024-02-23 01:19:21;419,055104;29,1064;35,8573;5,864818;3,7819;85,846;8,284
;2024-02-23 02:19:21;419,096771;29,0707;35,8586;5,861126;3,6933;83,786;8,271
;2024-02-23 03:19:21;419,138438;29,0186;35,8635;5,856167;3,7618;85,271;8,276
;2024-02-23 04:19:21;419,180104;28,9962;35,8641;5,853817;3,7485;84,94;8,275
;2024-02-23 05:19:21;419,221771;28,9717;35,8662;5,851467;3,7614;85,2;8,274
;2024-02-23 06:19:21;419,263438;28,9617;35,8614;5,849679;3,6801;83,342;8,267
;2024-02-23 07:19:21;419,305104;28,9345;35,8494;5,844997;3,719;84,181;8,266
;2024-02-23 08:19:21;419,346771;28,9161;35,8586;5,844324;3,6596;82,815;8,268
;2024-02-23 09:19:21;419,388438;28,8821;35,8556;5,840196;3,5149;79,495;8,252
;2024-02-23 10:19:21;419,430104;28,8646;35,8621;5,839235;2,9702;67,159;8,25
;2024-02-23 11:19:21;419,471771;28,9434;35,8597;5,84745;3,4693;78,545;8,278
;2024-02-23 12:19:21;419,513438;29,0544;35,8597;5,859521;3,6739;83,326;8,303
;2024-02-23 13:19:21;419,555104;29,3625;35,8524;5,891987;4,1866;95,421;8,355
;2024-02-23 14:19:21;419,596771;29,5163;35,8558;5,909228;4,3091;98,458;8,364
;2024-02-23 15:19:21;419,638438;29,6152;35,865;5,921347;4,4424;101,671;8,4
;2024-02-23 16:19:21;419,680104;29,7451;35,8633;5,935268;4,5485;104,314;8,373
;2024-02-23 17:19:21;419,721771;29,7945;35,8658;5,941023;4,4101;101,222;8,408
;2024-02-23 18:19:21;419,763438;29,9632;35,8402;5,955666;4,434;102,03;8,393
;2024-02-23 19:19:21;419,805104;29,9009;35,8518;5,950568;4,4612;102,561;8,388
;2024-02-23 20:19:21;419,846771;29,8268;35,848;5,941934;4,4774;102,808;8,36
;2024-02-23 21:19:21;419,888438;29,7256;35,8417;5,929983;4,2791;98,094;8,329
;2024-02-23 22:19:21;419,930104;29,6235;35,849;5,919911;4,0435;92,545;8,312
;2024-02-23 23:19:21;419,971771;29,5107;35,8471;5,907343;3,7483;85,633;8,3
;2024-02-24 00:19:21;420,013438;29,4375;35,8545;5,900443;3,5661;81,377;8,291
;2024-02-24 01:19:21;420,055104;29,4104;35,8445;5,896041;3,6166;82,489;8,282
;2024-02-24 02:19:21;420,096771;29,3812;35,8426;5,892582;3,6042;82,168;8,28
;2024-02-24 03:19:21;420,138438;29,4143;35,8313;5,894544;3,5884;81,845;8,282
;2024-02-24 04:19:21;420,180104;29,2973;35,8418;5,883334;3,5691;81,258;8,275
;2024-02-24 05:19:21;420,221771;29,2126;35,8491;5,875178;3,4852;79,243;8,272
;2024-02-24 06:19:21;420,263438;29,1727;35,8519;5,87125;3,5325;80,268;8,267
;2024-02-24 07:19:21;420,305104;29,1414;35,8538;5,868118;3,499;79,468;8,267
;2024-02-24 08:19:21;420,346771;29,1461;35,8497;5,868037;3,5001;79,498;8,263
;2024-02-24 09:19:21;420,388438;29,1131;35,8432;5,863517;3,3802;76,73;8,252
;2024-02-24 10:19:21;420,430104;29,0983;35,8345;5,860636;3,318;75,296;8,248
;2024-02-24 11:19:21;420,471771;29,0125;35,8459;5,852958;3,1742;71,937;8,253
;2024-02-24 12:19:21;420,513438;29,2177;35,8264;5,872438;3,4802;79,124;8,284
;2024-02-24 13:19:21;420,555104;29,4698;35,8208;5,89905;3,9561;90,308;8,321
;2024-02-24 14:19:21;420,596771;29,8173;35,7919;5,932668;4,3344;99,481;8,336
;2024-02-24 15:19:21;420,638438;30,0453;35,8021;5,959004;4,6549;107,23;8,361
;2024-02-24 16:19:21;420,680104;30,1652;35,7852;5,969589;4,6739;107,865;8,402
;2024-02-24 17:19:21;420,721771;30,3508;35,7865;5,99004;4,8524;112,317;8,41
;2024-02-24 18:19:21;420,763438;30,4514;35,7762;5,99949;4,6635;108,111;8,396
;2024-02-24 19:19:21;420,805104;30,4564;35,7893;6,001996;4,7503;110,139;8,387
;2024-02-24 20:19:21;420,846771;30,3626;35,7708;5,989002;4,4561;103,153;8,354
;2024-02-24 21:19:21;420,888438;30,3854;35,7794;5,992754;4,4596;103,277;8,332
;2024-02-24 22:19:21;420,930104;30,2303;35,8057;5,97973;4,3905;101,442;8,325
;2024-02-24 23:19:21;420,971771;30,1598;35,7829;5,968667;3,9309;90,709;8,298
;2024-02-25 00:19:21;421,013438;30,0461;35,8072;5,959852;3,8608;88,941;8,289
;2024-02-25 01:19:21;421,055104;29,9261;35,7974;5,945324;3,5428;81,456;8,271
;2024-02-25 02:19:21;421,096771;29,8973;35,7894;5,941005;3,457;79,442;8,261
;2024-02-25 03:19:21;421,138438;29,8117;35,7879;5,931457;3,4761;79,771;8,261
;2024-02-25 04:19:21;421,180104;29,6564;35,7948;5,915566;3,2674;74,8;8,254
;2024-02-25 05:19:21;421,221771;29,5964;35,7959;5,909194;3,0675;70,156;8,253
;2024-02-25 06:19:21;421,263438;29,2726;35,8314;5,879146;2,4846;56,542;8,246
;2024-02-25 07:19:21;421,305104;29,2293;35,834;5,874808;2,2698;51,617;8,23
;2024-02-25 08:19:21;421,346771;29,0848;35,8503;5,861463;1,8677;42,378;8,213
;2024-02-25 09:19:21;421,388438;29,0629;35,8524;5,859377;1,646;37,335;8,208
;2024-02-25 10:19:21;421,430104;29,0087;35,8521;5,853456;1,3737;31,132;8,208
;2024-02-25 11:19:21;421,471771;28,9547;35,8551;5,848003;1,8091;40,964;8,214
;2024-02-25 12:19:21;421,513438;29,2083;35,8329;5,872374;-0,6947;-15,793;8,253
;2024-02-25 13:19:21;421,555104;29,2503;35,8582;5,88061;-0,6922;-15,748;8,244
;2024-02-25 14:19:21;421,596771;29,5086;35,8379;5,90578;-0,6907;-15,779;8,265
;2024-02-25 15:19:21;421,638438;29,7007;35,2962;5,847251;-0,6103;-13,943;8,307
;2024-02-25 16:19:21;421,680104;29,6205;34,8515;5,773344;2,3694;53,929;8,332
;2024-02-25 17:19:21;421,721771;29,8167;35,1953;5,844868;3,8353;87,735;8,379
;2024-02-25 18:19:21;421,763438;30,1004;35,4309;5,910199;4,0153;92,389;8,383
;2024-02-25 19:19:21;421,805104;30,2349;35,445;5,926827;3,8418;88,593;8,378
;2024-02-25 20:19:21;421,846771;30,3243;35,6035;5,960025;4,0318;93,189;8,359
;2024-02-25 21:19:21;421,888438;30,3139;35,6662;5,968186;-0,6856;-15,85;8,332
;2024-02-25 22:19:21;421,930104;30,2685;35,6864;5,966237;1,7001;39,278;8,329
;2024-02-25 23:19:21;421,971771;30,1358;35,6521;5,946718;4,1115;94,772;8,312
;2024-02-26 00:19:21;422,013438;30,0434;35,6625;5,938208;3,9818;91,651;8,304
;2024-02-26 01:19:21;422,055104;29,8158;35,6679;5,914282;3,5746;81,984;8,277
;2024-02-26 02:19:21;422,096771;29,6765;35,7053;5,90465;3,2468;74,314;8,261
;2024-02-26 03:19:21;422,138438;29,609;35,7064;5,89747;3,3376;76,312;8,261
;2024-02-26 04:19:21;422,180104;29,5275;35,6983;5,887439;3,5773;81,682;8,254
;2024-02-26 05:19:21;422,221771;29,4848;35,7092;5,8844;3,5026;79,926;8,248
;2024-02-26 06:19:21;422,263438;29,367;35,7473;5,877159;3,5032;79,805;8,24
;2024-02-26 07:19:21;422,305104;29,267;35,7756;5,870429;3,4318;78,065;8,231
;2024-02-26 08:19:21;422,346771;29,1436;35,809;5,861855;3,307;75,091;8,221
;2024-02-26 09:19:21;422,388438;29,0938;35,8144;5,857241;3,1662;71,838;8,22
;2024-02-26 10:19:21;422,430104;29,0793;35,8063;5,854481;2,4007;54,455;8,21
;2024-02-26 11:19:21;422,471771;29,0437;35,8186;5,852396;2,1389;48,491;8,216
;2024-02-26 12:19:21;422,513438;29,1517;35,8177;5,864015;2,2169;50,348;8,242
;2024-02-26 13:19:21;422,555104;29,2355;35,8404;5,876415;2,4807;56,422;8,267
;2024-02-26 14:19:21;422,596771;29,4932;35,8353;5,903719;2,8122;64,225;8,268
;2024-02-26 15:19:21;422,638438;29,8333;35,8103;5,937106;3,16;72,552;8,323
;2024-02-26 16:19:21;422,680104;30,2402;35,7423;5,971424;4,2643;98,506;8,356
;2024-02-26 17:19:21;422,721771;30,3609;35,7705;5,988775;4,5371;105,024;8,382
;2024-02-26 18:19:21;422,763438;30,4417;35,7675;5,997155;4,7524;110,148;8,369
;2024-02-26 19:19:21;422,805104;30,4477;35,7465;5,994674;4,747;110,021;8,383
;2024-02-26 20:19:21;422,846771;30,4421;35,7411;5,993264;4,7571;110,241;8,37
;2024-02-26 21:19:21;422,888438;30,3376;35,7153;5,978044;4,5563;105,398;8,348
;2024-02-26 22:19:21;422,930104;30,3712;35,7239;5,982983;4,3714;101,181;8,34
;2024-02-26 23:19:21;422,971771;30,4181;35,7463;5,991424;4,2198;97,755;8,333
;2024-02-27 00:19:21;423,013438;30,3278;35,7372;5,980222;3,8451;88,944;8,31
;2024-02-27 01:19:21;423,055104;30,1725;35,7457;5,964549;3,8878;89,714;8,3
;2024-02-27 02:19:21;423,096771;30,0155;35,7456;5,947447;3,2597;75,032;8,265
;2024-02-27 03:19:21;423,138438;29,9872;35,7577;5,946131;3,2307;74,337;8,263
;2024-02-27 04:19:21;423,180104;29,9238;35,7323;5,93549;3,1527;72,458;8,248
;2024-02-27 05:19:21;423,221771;29,8914;35,7158;5,929536;3,2153;73,851;8,25
;2024-02-27 06:19:21;423,263438;29,7641;35,721;5,916459;3,1914;73,156;8,239
;2024-02-27 07:19:21;423,305104;29,6647;35,7203;5,90556;3,2035;73,316;8,221
;2024-02-27 08:19:21;423,346771;29,5675;35,7344;5,89706;3,0678;70,106;8,22
;2024-02-27 09:19:21;423,388438;29,4968;35,7424;5,890552;2,9598;67,564;8,2
;2024-02-27 10:19:21;423,430104;29,4095;35,7646;5,884289;2,7097;61,776;8,206
;2024-02-27 11:19:21;423,471771;29,3784;35,7617;5,880495;2,7486;62,631;8,22
;2024-02-27 12:19:21;423,513438;29,4674;35,7453;5,88777;2,9003;66,177;8,24
;2024-02-27 13:19:21;423,555104;29,5545;35,7822;5,902631;3,0456;69,602;8,266
;2024-02-27 14:19:21;423,596771;30,0148;35,7382;5,94626;3,8946;89,641;8,311
;2024-02-27 15:19:21;423,638438;30,181;35,7273;5,962753;3,4357;79,283;8,34
;2024-02-27 16:19:21;423,680104;30,3571;35,7185;5,980643;3,476;80,435;8,347
;2024-02-27 17:19:21;423,721771;30,3626;35,7186;5,981266;4,1799;96,733;8,356
;2024-02-27 18:19:21;423,763438;30,2476;35,6994;5,965882;4,3763;101,082;8,359
;2024-02-27 19:19:21;423,805104;30,2909;35,7073;5,971763;4,4323;102,451;8,365
;2024-02-27 20:19:21;423,846771;30,1241;35,7011;5,952689;4,2131;97,121;8,349
;2024-02-27 21:19:21;423,888438;30,0953;35,7159;5,951736;4,1044;94,58;8,33
;2024-02-27 22:19:21;423,930104;30,0069;35,7254;5,943522;3,9414;90,7;8,321
;2024-02-27 23:19:21;423,971771;29,9458;35,7245;5,936733;3,7879;87,082;8,307
;2024-02-28 00:19:21;424,013438;29,8415;35,7234;5,925237;3,5077;80,508;8,288
;2024-02-28 01:19:21;424,055104;29,757;35,724;5,916128;3,4548;79,186;8,285
;2024-02-28 02:19:21;424,096771;29,6441;35,722;5,903563;3,2582;74,543;8,268
;2024-02-28 03:19:21;424,138438;29,5938;35,7195;5,897728;3,154;72,1;8,26
;2024-02-28 04:19:21;424,180104;29,558;35,7088;5,892281;3,0075;68,709;8,27
;2024-02-28 05:19:21;424,221771;29,5466;35,7148;5,891935;3,0105;68,766;8,278
;2024-02-28 06:19:21;424,263438;29,5341;35,7135;5,890366;3,1219;71,297;8,285
;2024-02-28 07:19:21;424,305104;29,5109;35,7141;5,887954;3,2699;74,648;8,283
;2024-02-28 08:19:21;424,346771;29,4466;35,7189;5,881667;3,1495;71,827;8,277
;2024-02-28 09:19:21;424,388438;29,4016;35,7357;5,879216;3,2302;73,621;8,27
;2024-02-28 10:19:21;424,430104;29,3665;35,7457;5,87687;3,0959;70,524;8,263
;2024-02-28 11:19:21;424,471771;29,413;35,7477;5,882206;3,0867;70,368;8,278
;2024-02-28 12:19:21;424,513438;29,5361;35,7477;5,895588;3,7024;84,571;8,331
;2024-02-28 13:19:21;424,555104;29,648;35,7609;5,909676;3,8325;87,706;8,346
;2024-02-28 14:19:21;424,596771;29,8685;35,746;5,931497;3,9378;90,428;8,352
;2024-02-28 15:19:21;424,638438;29,8646;35,7547;5,932344;4,0037;91,94;8,361
;2024-02-28 16:19:21;424,680104;29,9543;35,7529;5,941851;4,2978;98,833;8,377
;2024-02-28 17:19:21;424,721771;29,8978;35,7494;5,935192;4,2922;98,614;8,37
;2024-02-28 18:19:21;424,763438;29,8338;35,7488;5,928125;4,174;95,802;8,363
;2024-02-28 19:19:21;424,805104;29,9109;35,748;5,936403;4,2636;97,978;8,369
;2024-02-28 20:19:21;424,846771;29,8575;35,7478;5,930561;4,1478;95,234;8,357
;2024-02-28 21:19:21;424,888438;29,7638;35,7432;5,919699;3,9019;89,453;8,336
;2024-02-28 22:19:21;424,930104;29,6759;35,6776;5,900519;3,6816;84,253;8,326
;2024-02-28 23:19:21;424,971771;29,5917;35,6635;5,889312;3,5648;81,464;8,31
;2024-02-29 00:19:21;425,013438;29,5216;35,689;5,885445;3,4811;79,473;8,301
;2024-02-29 01:19:21;425,055104;29,4811;35,7086;5,883909;3,4272;78,2;8,295
;2024-02-29 02:19:21;425,096771;29,446;35,71;5,880309;3,4254;78,115;8,29
;2024-02-29 03:19:21;425,138438;29,4345;35,715;5,879786;3,3654;76,734;8,292
;2024-02-29 04:19:21;425,180104;29,4381;35,7324;5,882712;3,4333;78,295;8,296
;2024-02-29 05:19:21;425,221771;29,4281;35,7455;5,883533;3,4717;79,164;8,297
;2024-02-29 06:19:21;425,263438;29,3901;35,753;5,880511;3,4839;79,398;8,297
;2024-02-29 07:19:21;425,305104;29,3729;35,7512;5,878381;3,4917;79,552;8,291
;2024-02-29 08:19:21;425,346771;29,3608;35,7504;5,876943;3,4683;79,003;8,299
;2024-02-29 09:19:21;425,388438;29,3201;35,7548;5,873159;3,4115;77,661;8,292
;2024-02-29 10:19:21;425,430104;29,3233;35,7526;5,873191;3,4586;78,737;8,297
;2024-02-29 11:19:21;425,471771;29,3088;35,7664;5,873625;3,6407;82,868;8,313
;2024-02-29 12:19:21;425,513438;29,4445;35,768;5,888599;3,9092;89,175;8,333
;2024-02-29 13:19:21;425,555104;29,5996;35,7602;5,904321;4,1113;94,016;8,354
;2024-02-29 14:19:21;425,596771;29,7885;35,7583;5,924601;4,3099;98,853;8,366
;2024-02-29 15:19:21;425,638438;29,8446;35,7539;5,930053;4,3634;100,168;8,379
;2024-02-29 16:19:21;425,680104;29,847;35,7506;5,929827;4,4083;101,202;8,399
;2024-02-29 17:19:21;425,721771;29,822;35,7781;5,931143;4,2782;98,19;8,391
;2024-02-29 18:19:21;425,763438;29,8913;35,7774;5,938591;4,3759;100,542;8,39
;2024-02-29 19:19:21;425,805104;29,8161;35,7854;5,931578;4,299;98,662;8,377
;2024-02-29 20:19:21;425,846771;29,7617;35,794;5,926916;4,2057;96,442;8,364
;2024-02-29 21:19:21;425,888438;29,6388;35,7978;5,914092;3,9324;89,999;8,348
;2024-02-29 22:19:21;425,930104;29,5459;35,7981;5,904024;3,7053;84,675;8,327
;2024-02-29 23:19:21;425,971771;29,447;35,8017;5,893787;3,4508;78,736;8,313
;2024-03-01 00:19:21;426,013438;29,3737;35,8045;5,886219;3,2898;74,975;8,307
;2024-03-01 01:19:21;426,055104;29,3328;35,804;5,881701;2,9535;67,267;8,305
;2024-03-01 02:19:21;426,096771;29,3061;35,8038;5,878776;2,7503;62,611;8,305
;2024-03-01 03:19:21;426,138438;29,2926;35,7985;5,876526;2,6588;60,515;8,306
;2024-03-01 04:19:21;426,180104;29,2831;35,7958;5,875104;2,5675;58,426;8,303
;2024-03-01 05:19:21;426,221771;29,2957;35,7923;5,875963;2,7218;61,949;8,308
;2024-03-01 06:19:21;426,263438;29,3006;35,7876;5,875819;2,894;65,871;8,309
;2024-03-01 07:19:21;426,305104;29,3077;35,7836;5,876003;3,018;68,699;8,311
;2024-03-01 08:19:21;426,346771;29,2999;35,7674;5,872798;3,0616;69,678;8,315
;2024-03-01 09:19:21;426,388438;29,3123;35,7717;5,874766;3,2693;74,422;8,319
;2024-03-01 10:19:21;426,430104;29,2958;35,764;5,87185;3,2298;73,499;8,32
;2024-03-01 11:19:21;426,471771;29,3542;35,7625;5,877987;3,3452;76,195;8,335
;2024-03-01 12:19:21;426,513438;29,4616;35,7583;5,889049;3,589;81,888;8,348
;2024-03-01 13:19:21;426,555104;29,473;35,7489;5,888904;3,6964;84,35;8,359
;2024-03-01 14:19:21;426,596771;29,4387;35,7495;5,885261;3,7103;84,621;8,357
;2024-03-01 15:19:21;426,638438;29,5753;35,7489;5,90003;3,879;88,663;8,377
;2024-03-01 16:19:21;426,680104;29,644;35,7553;5,908436;3,9778;91,025;8,388
;2024-03-01 17:19:21;426,721771;29,5645;35,7598;5,900441;3,9117;89,4;8,37
;2024-03-01 18:19:21;426,763438;29,5255;35,7646;5,896908;3,9535;90,3;8,38
;2024-03-01 19:19:21;426,805104;29,4181;35,7694;5,885937;3,6421;83,048;8,372
;2024-03-01 20:19:21;426,846771;29,3296;35,7769;5,877409;3,4478;78,508;8,36
;2024-03-01 21:19:21;426,888438;29,2113;35,781;5,865153;3,5915;81,626;8,346
;2024-03-01 22:19:21;426,930104;29,0893;35,783;5,852195;3,5095;79,609;8,334
;2024-03-01 23:19:21;426,971771;29,1104;35,7809;5,854184;3,4645;78,612;8,327
;2024-03-02 00:19:21;427,013438;29,0342;35,7841;5,846366;3,3996;77,048;8,323
;2024-03-02 01:19:21;427,055104;29,14;35,7776;5,856911;3,379;76,707;8,323
;2024-03-02 02:19:21;427,096771;29,0824;35,7802;5,851048;-0,5091;-11,547;8,317
;2024-03-02 03:19:21;427,138438;29,1438;35,7775;5,857321;-0,6929;-15,73;8,323
;2024-03-02 04:19:21;427,180104;29,1254;35,7818;5,855941;-0,6935;-15,74;8,321
;2024-03-02 05:19:21;427,221771;29,1224;35,7835;5,855861;-0,5109;-11,594;8,316
;2024-03-02 06:19:21;427,263438;29,0743;35,7884;5,851353;-0,6947;-15,754;8,313
;2024-03-02 07:19:21;427,305104;29,0872;35,7922;5,853294;-0,6935;-15,732;8,312
;2024-03-02 08:19:21;427,346771;29,0495;35,7986;5,850126;-0,694;-15,734;8,314
;2024-03-02 09:19:21;427,388438;29,0039;35,8009;5,845508;-0,694;-15,722;8,308
;2024-03-02 10:19:21;427,430104;29,0356;35,8002;5,84886;-0,6939;-15,728;8,312
;2024-03-02 11:19:21;427,471771;29,0877;35,8028;5,854898;-0,6938;-15,74;8,323
;2024-03-02 12:19:21;427,513438;29,1852;35,8005;5,865154;-0,6925;-15,734;8,357
;2024-03-02 13:19:21;427,555104;29,3391;35,8011;5,881959;-0,6902;-15,721;8,377
;2024-03-02 14:19:21;427,596771;29,483;35,7974;5,897078;-0,6888;-15,724;8,395
;2024-03-02 15:19:21;427,638438;29,6159;35,7985;5,911699;-0,688;-15,74;8,398
;2024-03-02 16:19:21;427,680104;29,6466;35,7962;5,914712;-0,6877;-15,74;8,378
;2024-03-02 17:19:21;427,721771;29,6802;35,79;5,917452;-0,6876;-15,746;8,397
;2024-03-02 18:19:21;427,763438;29,7322;35,7888;5,922941;-0,6875;-15,757;8,396
;2024-03-02 19:19:21;427,805104;29,6858;35,7946;5,918741;-0,687;-15,736;8,378
;2024-03-02 20:19:21;427,846771;29,5227;35,7948;5,901013;-0,6889;-15,738;8,364
;2024-03-02 21:19:21;427,888438;29,4745;35,7933;5,895557;-0,6891;-15,729;8,355
;2024-03-02 22:19:21;427,930104;29,361;35,7927;5,883124;-0,6913;-15,75;8,337
;2024-03-02 23:19:21;427,971771;29,2654;35,789;5,872188;-0,6916;-15,733;8,326
;2024-03-03 00:19:21;428,013438;29,2132;35,7886;5,866462;-0,693;-15,752;8,316
;2024-03-03 01:19:21;428,055104;29,1637;35,7907;5,861389;-0,6921;-15,718;8,311
;2024-03-03 02:19:21;428,096771;29,1438;35,7899;5,85911;-0,6931;-15,735;8,307
;2024-03-03 03:19:21;428,138438;29,0969;35,7862;5,853478;-0,6931;-15,724;8,303
;2024-03-03 04:19:21;428,180104;29,1048;35,789;5,854746;-0,6935;-15,735;8,306
;2024-03-03 05:19:21;428,221771;29,089;35,7886;5,852981;-0,6939;-15,74;8,305
;2024-03-03 06:19:21;428,263438;29,0757;35,7897;5,85169;-0,6933;-15,724;8,302
;2024-03-03 07:19:21;428,305104;29,0238;35,7862;5,845548;-0,6008;-13,615;8,294
;2024-03-03 08:19:21;428,346771;29,0368;35,7945;5,848154;-0,6935;-15,718;8,3
;2024-03-03 09:19:21;428,388438;29,0136;35,7972;5,846029;-0,6949;-15,746;8,293
;2024-03-03 10:19:21;428,430104;28,9816;35,7948;5,842206;-0,6951;-15,74;8,293
;2024-03-03 11:19:21;428,471771;29,0243;35,7975;5,847248;-0,694;-15,728;8,312
;2024-03-03 12:19:21;428,513438;29,1378;35,7967;5,859447;-0,6928;-15,728;8,339
;2024-03-03 13:19:21;428,555104;29,2908;35,7977;5,876229;-0,6917;-15,744;8,369
;2024-03-03 14:19:21;428,596771;29,4929;35,7982;5,898269;-0,6893;-15,74;8,387
;2024-03-03 15:19:21;428,638438;29,6043;35,7964;5,910128;-0,688;-15,737;8,41
;2024-03-03 16:19:21;428,680104;29,5762;35,8041;5,908204;-0,6873;-15,715;8,404
;2024-03-03 17:19:21;428,721771;29,592;35,8071;5,910354;-0,688;-15,734;8,398
;2024-03-03 18:19:21;428,763438;29,5074;35,8142;5,902189;-0,6874;-15,701;8,39
;2024-03-03 19:19:21;428,805104;29,4006;35,8186;5,891198;-0,6892;-15,715;8,393
;2024-03-03 20:19:21;428,846771;29,3844;35,8221;5,889951;-0,6907;-15,745;8,374
;2024-03-03 21:19:21;428,888438;29,2917;35,8278;5,880689;-0,6906;-15,72;8,357
;2024-03-03 22:19:21;428,930104;29,1995;35,8298;5,870952;-0,6921;-15,731;8,341
;2024-03-03 23:19:21;428,971771;29,1473;35,8266;5,864817;-0,6927;-15,73;8,33
;2024-03-04 00:19:21;429,013438;29,12;35,8255;5,861687;-0,6927;-15,725;8,323
;2024-03-04 01:19:21;429,055104;29,0558;35,8229;5,854337;-0,6927;-15,708;8,311
;2024-03-04 02:19:21;429,096771;29,0157;35,8263;5,850472;-0,6941;-15,73;8,308
;2024-03-04 03:19:21;429,138438;28,9966;35,8225;5,847858;-0,6934;-15,709;8,301
;2024-03-04 04:19:21;429,180104;28,9683;35,8291;5,845734;-0,6932;-15,698;8,304
;2024-03-04 05:19:21;429,221771;28,9273;35,826;5,840829;-0,6947;-15,721;8,297
;2024-03-04 06:19:21;429,263438;28,9113;35,8327;5,840051;-0,6955;-15,736;8,294
;2024-03-04 07:19:21;429,305104;28,8927;35,8322;5,837976;-0,6959;-15,741;8,289
;2024-03-04 08:19:21;429,346771;28,8809;35,8383;5,83756;-0,6954;-15,725;8,297
;2024-03-04 09:19:21;429,388438;28,8736;35,8407;5,837111;-0,6942;-15,696;8,292
;2024-03-04 10:19:21;429,430104;28,8634;35,8357;5,835293;-0,6953;-15,719;8,291
;2024-03-04 11:19:21;429,471771;28,8573;35,8426;5,835621;-0,6956;-15,724;8,309
;2024-03-04 12:19:21;429,513438;28,8393;35,8497;5,8347;-0,6951;-15,709;8,316
;2024-03-04 13:19:21;429,555104;28,8844;35,848;5,839347;-0,6943;-15,702;8,336
;2024-03-04 14:19:21;429,596771;29,0771;35,8533;5,861054;-0,6927;-15,716;8,384
;2024-03-04 15:19:21;429,638438;29,329;35,8496;5,887925;-0,6902;-15,724;8,414
;2024-03-04 16:19:21;429,680104;29,5125;35,8442;5,907117;-0,6884;-15,727;8,415
;2024-03-04 17:19:21;429,721771;29,5771;35,842;5,913827;-0,6884;-15,744;8,415
;2024-03-04 18:19:21;429,763438;29,5516;35,8394;5,910677;-0,688;-15,728;8,416
;2024-03-04 19:19:21;429,805104;29,5948;35,8376;5,915116;-0,6883;-15,744;8,4
;2024-03-04 20:19:21;429,846771;29,4859;35,8332;5,902624;-0,6892;-15,737;8,381
;2024-03-04 21:19:21;429,888438;29,4355;35,8281;5,896379;-0,6515;-14,865;8,365
;2024-03-04 22:19:21;429,930104;29,3006;35,8278;5,881662;-0,6909;-15,729;8,348
;2024-03-04 23:19:21;429,971771;29,1562;35,8367;5,86725;-0,693;-15,741;8,332
;2024-03-05 00:19:21;430,013438;29,1661;35,8323;5,867684;-0,6916;-15,713;8,331
;2024-03-05 01:19:21;430,055104;29,1584;35,8209;5,865195;-0,6925;-15,728;8,322
;2024-03-05 02:19:21;430,096771;29,0756;35,8227;5,856463;-0,6938;-15,737;8,316
;2024-03-05 03:19:21;430,138438;29,025;35,8102;5,849156;-0,6945;-15,741;8,307
;2024-03-05 04:19:21;430,180104;28,9928;35,8118;5,845885;-0,6932;-15,701;8,303
;2024-03-05 05:19:21;430,221771;28,9672;35,8085;5,842631;-0,6939;-15,711;8,301
;2024-03-05 06:19:21;430,263438;28,9395;35,8048;5,839081;-0,6937;-15,7;8,294
;2024-03-05 07:19:21;430,305104;28,9122;35,8038;5,835973;-0,6952;-15,726;8,293
