DateTime,salinite,conductivite,O2 (mL/L),ph,Fluorimetry (µg/L),turbidite
2023-07-10,36.1051,5.686733,2.5235,6.714,1.4212,0.2705
2023-07-10,36.1087,5.683232,2.6024,6.718,1.3861,0.2979
2023-07-10,36.1106,5.734761,3.0995,6.723,1.2976,0.3282
2023-07-10,36.1005,5.763941,3.1495,6.727,1.2053,0.3062
2023-07-10,36.1071,5.731504,2.9206,6.725,1.1671,0.2096
2023-07-10,36.1105,5.696802,2.4673,6.722,1.132,0.1963
2023-07-11,36.114,5.674916,2.2493,6.721,1.2655,0.2119
2023-07-11,36.1291,5.649893,2.0805,6.72,1.3098,0.2206
2023-07-11,36.1246,5.628929,1.911,6.716,1.2671,0.2256
2023-07-11,36.1128,5.626589,1.8,6.718,1.3594,0.2256
2023-07-11,36.1276,5.647502,2.1483,6.724,1.4799,0.3259
2023-07-11,36.1331,5.732226,2.7722,6.727,1.5799,0.3057
2023-07-11,36.1107,5.747002,2.8541,6.725,1.203,0.1734
2023-07-11,36.0928,5.721489,2.3559,6.723,1.3021,0.1606
2023-07-12,36.0943,5.705316,2.3338,6.722,1.1908,0.1606
2023-07-12,36.0966,5.684399,2.1329,6.723,1.4944,0.1725
2023-07-12,36.1158,5.656806,1.9909,6.723,1.3937,0.1748
2023-07-12,36.1346,5.627218,2.0485,6.718,1.2678,0.2014
2023-07-12,36.1248,5.678654,2.6574,6.721,1.3601,0.2833
2023-07-12,36.1028,5.771647,3.147,6.725,1.203,0.2384
2023-07-12,36.1131,5.749315,2.8168,6.721,1.4456,0.1881
2023-07-12,36.1075,5.69901,2.3088,6.716,1.3006,0.1881
2023-07-13,36.1058,5.68579,2.2637,6.715,1.3105,0.2059
2023-07-13,36.1016,5.672256,2.2544,6.713,1.3823,0.2096
2023-07-13,36.0909,5.66828,2.0977,6.717,1.1526,0.1949
2023-07-13,36.078,5.664879,2.1186,6.727,1.5776,0.2531
2023-07-13,36.0844,5.703835,2.7653,6.729,1.3372,0.3002
2023-07-13,36.0915,5.712323,2.8729,6.73,1.2129,0.2691
2023-07-13,36.09,5.701402,2.7127,6.723,1.3372,0.2101
2023-07-13,36.0877,5.67228,2.3727,6.723,1.3472,0.1968
2023-07-14,36.0844,5.655466,2.0958,6.722,1.1526,0.2027
2023-07-14,36.0809,5.640059,1.9701,6.722,1.2877,0.2123
2023-07-14,36.0808,5.621839,1.8409,6.72,1.2182,0.2018
2023-07-14,36.0878,5.604232,1.7418,6.726,1.2754,0.2462
2023-07-14,36.08,5.673134,2.3582,6.73,1.5562,0.3131
2023-07-14,36.0395,5.744945,2.8627,6.725,1.2732,0.2696
2023-07-14,36.0171,5.751843,2.6862,6.721,1.0321,0.1867
2023-07-14,36.0194,5.719716,2.5692,6.72,1.0473,0.1899
2023-07-15,36.0063,5.672948,2.1391,6.721,1.09,0.1959
2023-07-15,36.0009,5.654331,2.0536,6.719,1.2236,0.1895
2023-07-15,36.0056,5.624009,1.9008,6.72,1.2167,0.2046
2023-07-15,35.9927,5.607567,1.9384,6.726,1.2632,0.2343
2023-07-15,35.9893,5.692279,2.7276,6.725,1.9148,0.2906
2023-07-15,35.9721,5.772344,3.0116,6.722,1.3731,0.27
2023-07-15,35.971,5.769069,2.9174,6.718,1.0527,0.189
2023-07-15,35.9732,5.731043,2.4984,6.717,1.0427,0.1949
2023-07-16,35.9772,5.66771,2.1449,6.718,1.0694,0.2133
2023-07-16,35.9793,5.640893,2.0115,6.719,1.3571,0.211
2023-07-16,35.974,5.619124,1.8238,6.721,1.2228,0.2119
2023-07-16,35.9782,5.602212,1.8364,6.72,1.3365,0.2394
2023-07-16,35.9613,5.697526,2.7087,6.72,1.8766,0.3813
2023-07-16,35.956,5.744292,2.9628,6.719,1.6287,0.3277
2023-07-16,35.9677,5.714586,2.6974,6.714,1.4166,0.2407
2023-07-16,35.9673,5.684436,2.3126,6.714,1.853,0.2691
2023-07-17,35.9733,5.668636,2.3054,6.714,19.8251,0.1368
2023-07-17,35.9812,5.661501,2.267,6.717,20.9436,0.1277
2023-07-17,35.9904,5.652314,2.2015,6.717,21.5265,0.1359
2023-07-17,35.9897,5.653645,2.337,6.72,21.9262,0.1313
2023-07-17,35.9934,5.720741,2.719,6.719,21.9369,0.1364
2023-07-17,35.9931,5.741467,2.7967,6.717,24.6416,0.1505
2023-07-17,35.991,5.711984,2.493,6.717,1.3105,0.2847
2023-07-17,36.0009,5.661757,2.1826,6.718,1.1648,0.2828
2023-07-18,35.9966,5.640909,2.196,6.72,1.3487,0.2902
2023-07-18,35.9899,5.642216,2.1917,6.717,1.3487,0.3062
2023-07-18,35.9928,5.634443,2.0743,6.717,1.1427,0.2902
2023-07-18,35.9933,5.611564,2.1012,6.718,1.4341,0.3643
2023-07-18,35.9231,5.65661,2.537,6.719,1.4174,0.4531
2023-07-18,35.9624,5.699142,2.6859,6.719,1.5539,0.433
2023-07-18,35.9677,5.681047,2.4001,6.721,1.1778,0.2751
2023-07-18,35.973,5.652449,2.1007,6.721,1.0595,0.2842
2023-07-19,35.8744,5.634408,2.078,6.719,1.5181,0.3076
2023-07-19,35.8851,5.631041,2.1026,6.714,1.1427,0.276
2023-07-19,35.8935,5.632442,2.0488,6.717,1.203,0.2828
2023-07-19,35.8605,5.628891,2.1081,6.716,1.3708,0.2856
2023-07-19,35.6647,5.612383,2.3779,6.719,1.4463,0.3295
2023-07-19,35.7086,5.62055,2.4737,6.716,1.4349,0.3575
2023-07-19,35.7821,5.607784,2.3053,6.72,1.3609,0.2787
2023-07-19,35.8247,5.581123,2.1058,6.72,1.3739,0.2394
2023-07-20,35.8567,5.582599,2.163,6.722,1.6012,0.2705
2023-07-20,35.861,5.586097,2.1559,6.723,1.6752,0.2778
2023-07-20,35.8741,5.583789,2.1766,6.723,1.6645,0.2851
2023-07-20,35.8861,5.586272,2.3016,6.722,1.9507,0.2842
2023-07-20,35.8889,5.637259,2.4883,6.724,2.0224,0.438
2023-07-20,35.9057,5.652949,2.509,6.722,14.6446,0.1373
2023-07-20,35.9074,5.621739,2.261,6.726,14.4623,0.1373
2023-07-20,35.9241,5.602894,2.2168,6.724,14.3623,0.1377
2023-07-21,35.9325,5.612198,2.1814,6.727,14.3036,0.1377
2023-07-21,35.9417,5.620635,2.1748,6.727,14.2784,0.1368
2023-07-21,35.9436,5.605047,2.1519,6.727,14.5485,0.1524
2023-07-21,35.9329,5.61262,2.3015,6.726,14.6332,0.1386
2023-07-21,35.9335,5.64631,2.4941,6.725,14.5599,0.1451
2023-07-21,35.9243,5.663894,2.4796,6.726,14.5928,0.1519
2023-07-21,35.9163,5.636917,2.2492,6.726,15.0734,0.1377
2023-07-21,35.9076,5.620371,2.076,6.729,15.3176,0.1524
2023-07-22,35.9037,5.61095,2.048,6.727,15.6212,0.1524
2023-07-22,35.8983,5.616554,2.075,6.728,16.2049,0.1611
2023-07-22,35.9078,5.615815,2.057,6.726,16.8305,0.1515
2023-07-22,35.9041,5.632227,2.2212,6.728,17.5538,0.1597
2023-07-22,35.8971,5.660694,2.3805,6.726,17.7735,0.151
2023-07-22,35.8959,5.679631,2.4374,6.727,18.747,0.1876
2023-07-22,35.9015,5.647042,2.2336,6.728,19.4154,0.1812
2023-07-22,35.89,5.622208,2.0249,6.728,20.0807,0.1899
2023-07-23,35.8916,5.615711,2.0111,6.729,20.8207,0.1963
2023-07-23,35.8914,5.611005,2.0081,6.728,21.248,0.1876
2023-07-23,35.8858,5.608637,1.958,6.73,21.6745,0.2036
2023-07-23,35.8836,5.611339,2.0438,6.73,21.8583,0.2032
2023-07-23,35.8811,5.67384,2.4159,6.729,21.9262,0.2046
2023-07-23,35.8772,5.690325,2.3577,6.728,21.882,0.2188
2023-07-23,35.8785,5.649226,2.1574,6.729,22.2787,0.2036
2023-07-23,35.8814,5.62913,1.9295,6.731,22.5114,0.211
2023-07-24,35.8829,5.6065,1.8569,6.73,22.7571,0.2096
2023-07-24,35.8824,5.598263,1.8762,6.73,22.9913,0.2105
2023-07-24,35.8757,5.58555,1.7307,6.729,23.1523,0.1739
2023-07-24,35.8866,5.559235,1.6288,6.729,23.4903,0.1895
2023-07-24,35.8823,5.597223,1.925,6.73,23.4521,0.1794
2023-07-24,35.8751,5.698644,2.3529,6.728,22.9822,0.1821
2023-07-24,35.8645,5.679135,2.2531,6.728,23.5132,0.1895
2023-07-24,35.8689,5.655923,1.9623,6.727,23.9572,0.1954
2023-07-25,35.8666,5.639178,1.805,6.729,24.1541,0.1803
2023-07-25,35.9379,5.640597,1.7925,6.731,24.4463,0.1885
2023-07-25,35.9366,5.635261,1.7902,6.731,24.7392,0.1812
2023-07-25,35.9356,5.640773,1.8968,6.731,25.0711,0.189
2023-07-25,35.9351,5.684483,2.215,6.731,24.8644,0.1977
2023-07-25,35.9321,5.706833,2.3598,6.731,24.9895,0.1963
2023-07-25,35.8538,5.667053,2.0462,6.731,25.5846,0.1968
2023-07-25,35.8971,5.64768,1.8436,6.731,26.0065,0.205
2023-07-26,35.8957,5.641162,1.7619,6.73,26.3575,0.2036
2023-07-26,35.8936,5.633198,1.7695,6.733,26.5169,0.2046
2023-07-26,35.8896,5.62403,1.7922,6.732,27.1471,0.2096
2023-07-26,35.8982,5.630189,1.9309,6.73,27.5713,0.211
2023-07-26,35.8979,5.66146,2.2594,6.73,27.4134,0.2101
2023-07-26,35.8776,5.67265,2.3235,6.731,27.4378,0.2032
2023-07-26,35.8951,5.656921,2.0842,6.732,27.5728,0.2123
2023-07-26,35.877,5.636208,1.8948,6.73,27.8788,0.2101
2023-07-27,35.8894,5.629497,1.8569,6.731,27.6095,0.2188
2023-07-27,35.9126,5.620873,1.7864,6.732,27.5316,0.2041
2023-07-27,35.9398,5.619052,1.7235,6.73,27.7689,0.1739
2023-07-27,35.9208,5.629601,1.8377,6.732,27.8322,0.1812
2023-07-27,35.9218,5.660431,2.1335,6.732,27.7308,0.1808
2023-07-27,35.9189,5.669816,2.1377,6.731,27.6964,0.1748
2023-07-27,35.9265,5.664772,2.0023,6.728,28.0138,0.1734
2023-07-27,35.9262,5.646828,1.7462,6.606,28.2404,0.1972
2023-07-28,35.917,5.637116,1.6944,5.718,28.4289,0.1881
2023-07-28,35.9116,5.628534,1.6093,6.52,28.6669,0.2041
2023-07-28,35.897,5.623871,1.6047,6.096,28.7798,0.2027
2023-07-28,35.8584,5.615607,1.6781,6.517,28.6967,0.1959
2023-07-28,35.8721,5.633755,2.0877,6.345,28.6158,0.2027
2023-07-28,35.9003,5.669129,2.2906,6.538,28.4754,0.1885
2023-07-28,35.8981,5.657072,2.0332,6.612,28.6814,0.2087
2023-07-28,35.8904,5.636789,1.7564,6.628,29.1483,0.2032
2023-07-29,35.8126,5.618206,1.6979,6.623,29.2857,0.1954
2023-07-29,35.8515,5.619853,1.6712,6.634,28.95,0.1972
2023-07-29,35.8642,5.611124,1.6249,6.628,28.8691,0.1963
2023-07-29,35.8676,5.610687,1.8585,6.678,28.451,0.1959
2023-07-29,35.8665,5.672059,2.2049,6.687,27.9291,0.1972
2023-07-29,35.861,5.681548,2.2029,6.69,27.5965,0.1817
2023-07-29,35.8544,5.644651,1.9738,6.696,28.1023,0.1885
2023-07-29,35.8557,5.61145,1.8153,6.695,27.7193,0.183
2023-07-30,35.8466,5.608207,1.7515,6.422,27.6919,0.1826
2023-07-30,35.8425,5.609502,1.7285,6.52,27.1265,0.1821
2023-07-30,35.8423,5.597024,1.7103,6.662,27.2295,0.173
2023-07-30,35.8354,5.606991,1.8027,6.705,27.3218,0.1826
2023-07-30,35.8321,5.63752,2.0649,6.706,27.0006,0.1812
2023-07-30,35.8278,5.654104,2.1248,6.705,26.9159,0.1904
2023-07-30,35.8216,5.645909,1.964,6.695,27.3867,0.1826
2023-07-30,35.821,5.613523,1.7219,6.616,27.8834,0.1895
2023-07-31,35.8309,5.581988,1.6851,6.684,28.2305,0.1817
2023-07-31,35.8388,5.561007,1.7204,6.711,28.3678,0.1817
2023-07-31,35.8677,5.535967,1.6478,6.711,28.8073,0.1899
2023-07-31,35.944,5.51063,1.7554,6.71,28.9271,0.189
2023-07-31,35.9014,5.645042,2.1148,6.713,28.5418,0.2059
2023-07-31,35.9167,5.665171,2.1883,6.711,28.3068,0.1963
2023-07-31,35.8915,5.652367,1.9615,6.712,28.7417,0.2041
2023-07-31,35.8929,5.618717,1.7181,6.706,29.1834,0.1885
2023-08-01,35.9007,5.602155,1.6134,6.209,29.5596,0.1949
2023-08-01,35.9009,5.585899,1.5176,6.709,29.8647,0.2036
2023-08-01,35.9011,5.579761,1.5056,6.702,30.1707,0.2036
2023-08-01,35.8987,5.574561,1.5352,6.701,30.1791,0.211
2023-08-01,36.1389,5.694554,2.4253,6.697,29.9983,0.2023
2023-08-01,36.1499,5.717355,2.3598,6.659,29.7564,0.2036
2023-08-01,36.1426,5.711403,2.2705,6.657,30.4156,0.2114
2023-08-01,36.1435,5.677225,1.885,6.645,30.6796,0.2027
2023-08-02,36.1296,5.664465,1.7668,6.654,30.7795,0.2114
2023-08-02,36.119,5.65439,1.7618,6.663,30.7543,0.211
2023-08-02,36.1201,5.635154,1.6949,6.664,30.9855,0.211
2023-08-02,36.1202,5.631197,1.808,6.665,31.1465,0.2046
2023-08-02,36.1053,5.707518,2.3009,6.665,30.6933,0.2046
2023-08-02,36.1046,5.731119,2.3425,6.641,30.5949,0.2183
2023-08-02,36.1015,5.708871,2.1059,6.669,30.987,0.2027
2023-08-02,36.1057,5.680723,1.808,6.593,31.6607,0.2046
2023-08-03,36.1046,5.663348,1.7037,6.662,31.7927,0.2197
2023-08-03,36.1155,5.647566,1.7155,6.663,32.0239,0.2201
2023-08-03,36.1208,5.638889,1.6466,6.659,32.2169,0.2188
2023-08-03,36.1243,5.62764,1.5967,6.586,32.3489,0.2201
2023-08-03,36.1245,5.702251,2.2082,6.653,32.4107,0.2178
2023-08-03,36.1177,5.701403,2.24,6.637,32.3863,0.2265
2023-08-03,36.1139,5.685806,2.0298,6.616,32.9654,0.2183
2023-08-03,36.112,5.670013,1.7846,6.573,33.0371,0.2178
2023-08-04,36.1199,5.649208,1.6611,6.647,33.2469,0.2178
2023-08-04,36.1073,5.637965,1.6026,6.24,33.5841,0.232
2023-08-04,36.1138,5.611924,1.46,6.662,33.8618,0.2343
2023-08-04,36.1047,5.603542,1.4733,6.642,33.7398,0.2412
2023-08-04,36.109,5.633562,1.7078,6.658,33.7421,0.2261
2023-08-04,36.101,5.68794,2.2426,6.642,33.8,0.2467
2023-08-04,36.08,5.676313,1.9568,6.656,33.2362,0.2412
2023-08-04,36.0782,5.663371,1.808,6.621,32.8052,0.2265
2023-08-05,36.0807,5.639183,1.5561,6.647,33.2309,0.211
2023-08-05,36.0697,5.619127,1.5252,6.619,34.0114,0.2119
2023-08-05,36.0657,5.612702,1.5094,6.653,33.9389,0.2188
2023-08-05,36.0647,5.608848,1.4641,6.663,34.0739,0.2329
2023-08-05,36.073,5.698513,2.1719,6.668,33.8527,0.2247
2023-08-05,36.0461,5.733925,2.3714,6.655,33.6215,0.2183
2023-08-05,36.0401,5.687947,2.0617,6.625,31.7729,0.2252
2023-08-05,36.0454,5.665118,1.8255,6.681,31.721,0.2096
2023-08-06,36.0486,5.654891,1.864,6.672,30.1592,0.1977
2023-08-06,36.0724,5.647174,2.5702,6.658,29.9395,0.1982
2023-08-06,36.1355,5.650332,3.4598,6.669,30.6346,0.1666
2023-08-06,36.1118,5.659398,3.7387,6.657,30.5529,0.1757
2023-08-06,36.1261,5.708407,4.0438,6.662,28.9988,0.1821
2023-08-06,36.1452,5.731697,4.131,6.655,29.1377,0.1949
2023-08-06,36.1303,5.687693,3.9904,6.658,30.469,0.2046
2023-08-06,36.1319,5.657804,3.645,6.584,30.6567,0.2041
2023-08-07,36.1312,5.651177,3.4733,6.685,32.0353,0.1895
2023-08-07,36.1366,5.66046,3.6218,6.678,32.4458,0.1812
2023-08-07,36.1348,5.653035,3.3997,6.684,35.6166,0.1675
2023-08-07,36.1206,5.658992,3.6365,6.675,42.8639,0.1524
2023-08-07,36.1115,5.70418,4.0041,6.672,40.9893,0.1519
2023-08-07,36.1064,5.729827,4.1119,6.609,47.9635,0.1075
2023-08-07,36.1007,5.703939,3.8475,6.6,48.9401,0.1071
2023-08-07,36.0983,5.677104,3.3505,6.591,48.9439,0.0837
2023-08-08,36.0997,5.672927,3.2686,6.596,48.9385,0.07
2023-08-08,36.0989,5.669246,3.2184,6.596,39.6092,0.0498
2023-08-08,36.1011,5.666157,3.2963,6.589,37.714,0.0407
2023-08-08,36.0948,5.676161,3.4268,6.5,39.3108,0.0292
2023-08-08,35.983,5.667862,3.6474,6.59,39.9723,0.0228
2023-08-08,36.0548,5.687323,3.7147,6.596,37.6018,0.0416
2023-08-08,36.1119,5.674412,3.6877,6.595,36.2033,0.0352
2023-08-08,36.1225,5.65376,3.3535,6.576,36.9167,0.0137
2023-08-09,36.1253,5.639566,3.4091,6.592,41.7424,0.0237
2023-08-09,36.1276,5.629884,3.3439,6.583,32.5915,0.0228
2023-08-09,36.1273,5.623646,3.3682,6.597,45.6296,0.0329
2023-08-09,36.1285,5.638157,3.5299,6.581,48.6555,-0.0005
2023-08-09,36.132,5.684512,3.76,6.597,44.6446,-0.0069
2023-08-09,36.1318,5.700275,3.8696,6.584,44.4508,0.0068
2023-08-09,36.1282,5.658713,3.3588,6.601,44.3044,0.005
2023-08-09,36.1201,5.626001,3.0948,6.605,48.937,0.0155
2023-08-10,36.1161,5.617012,2.901,6.605,48.9431,0.0137
2023-08-10,36.117,5.597284,2.7716,6.609,48.9416,0.0141
2023-08-10,36.1102,5.59622,2.5351,6.608,48.9393,0.0004
2023-08-10,36.1075,5.618213,2.925,6.606,48.9401,0.0137
2023-08-10,36.1041,5.642179,3.4006,6.606,48.9408,0.0068
2023-08-10,36.0959,5.655163,3.3614,6.608,48.9439,0.0063
2023-08-10,36.098,5.639526,3.1682,6.612,48.9416,0.0082
2023-08-10,36.0968,5.611161,2.7602,6.607,48.9416,0.0059
2023-08-11,36.0888,5.607958,2.6696,6.608,48.9431,0.0137
2023-08-11,36.0861,5.582025,2.4717,6.61,44.8293,-0.0088
2023-08-11,36.0786,5.595481,2.4905,6.615,45.3717,0.0059
2023-08-11,36.0777,5.604788,2.6544,6.614,36.3636,-0.0078
2023-08-11,36.075,5.67311,3.2845,6.612,36.3346,-0.0001
2023-08-11,36.0786,5.710192,3.2828,6.614,36.3613,-0.0143
2023-08-11,36.071,5.674555,2.9744,6.616,36.681,-0.0014
2023-08-11,36.0806,5.63013,2.5737,6.617,37.3127,-0.0078
2023-08-12,36.088,5.580804,2.4486,6.618,37.4866,-0.0074
2023-08-12,36.0841,5.555654,2.3676,6.644,42.3306,0.0082
2023-08-12,36.0804,5.534391,2.0784,6.633,40.1821,0.0009
2023-08-12,36.0624,5.555519,2.2191,6.62,39.51,-0.001
2023-08-12,36.0842,5.628276,2.9447,6.629,38.9034,-0.0005
2023-08-12,36.0604,5.700241,3.4058,6.633,38.5349,0.016
2023-08-12,36.0538,5.688818,2.9987,6.62,36.2522,0.0059
2023-08-12,36.0538,5.655704,2.2971,6.623,37.0922,-0.0001
2023-08-13,36.0507,5.634157,2.2668,6.627,36.7122,0.0086
2023-08-13,36.0733,5.610636,2.1475,6.621,37.0189,0.0164
2023-08-13,36.0533,5.598799,2.0369,6.633,43.7146,0.0215
2023-08-13,36.0531,5.585268,1.9399,6.635,46.9289,0.0082
2023-08-13,36.0349,5.64099,2.629,6.642,47.0273,0.0228
2023-08-13,36.0468,5.681792,3.0272,6.658,46.5863,0.015
2023-08-13,36.0464,5.680825,2.9361,6.661,48.2526,0.0411
2023-08-13,36.0487,5.665828,2.7282,6.661,48.071,0.0297
2023-08-14,36.0494,5.638441,2.212,6.657,48.2831,0.0347
2023-08-14,36.0623,5.600562,2.0603,6.66,48.2069,0.0494
2023-08-14,36.0547,5.590211,1.8047,6.663,48.4838,0.0421
2023-08-14,36.0515,5.581406,1.9311,6.656,48.9378,0.0407
2023-08-14,36.0546,5.616812,2.4026,6.655,48.9385,0.0302
2023-08-14,36.0606,5.701361,3.0412,6.652,48.9416,0.0416
2023-08-14,36.0643,5.704923,2.9204,6.653,48.9446,0.0338
2023-08-14,36.0719,5.680514,2.8042,6.655,48.9423,0.0466
2023-08-15,36.0626,5.637311,2.4054,6.663,42.1025,0.0297
2023-08-15,36.0354,5.628744,2.4346,6.651,38.1481,0.021
2023-08-15,35.8984,5.592469,2.439,6.651,33.913,0.0219
2023-08-15,35.9606,5.591145,2.6178,6.655,37.4927,0.0228
2023-08-15,35.9943,5.65985,2.96,6.651,30.3256,0.0137
2023-08-15,36.0215,5.674378,3.0182,6.651,34.5928,0.015
2023-08-15,36.0242,5.637246,2.6538,6.652,36.462,0.0292
2023-08-15,36.0398,5.597314,2.3694,6.649,36.7237,0.0224
2023-08-16,36.0275,5.595583,2.3914,6.65,35.3702,0.0224
2023-08-16,36.0244,5.594242,2.4057,6.647,35.5434,0.0146
2023-08-16,36.0261,5.574818,2.3453,6.656,35.5182,0.0155
2023-08-16,36.0226,5.577798,2.4216,6.649,35.9951,0.0219
2023-08-16,36.0156,5.627805,2.8035,6.646,35.6632,0.0077
2023-08-16,36.0022,5.666561,2.9454,6.652,34.1831,0.0219
2023-08-16,36.0045,5.641021,2.6184,6.639,33.5994,0.0164
2023-08-16,36.0022,5.618727,2.2851,6.649,33.4605,0.0219
2023-08-17,35.9781,5.610395,2.265,6.615,32.8189,0.015
2023-08-17,35.9719,5.6091,2.258,6.646,33.176,0.0242
2023-08-17,35.969,5.602156,2.1762,6.641,33.2851,0.0164
2023-08-17,35.9656,5.612215,2.3645,6.642,33.4918,0.0228
2023-08-17,35.9326,5.641824,2.8383,6.646,33.0875,0.0283
2023-08-17,35.9522,5.644518,2.7853,6.645,27.4615,0.005
2023-08-17,35.9478,5.627493,2.5687,6.644,27.4607,0.0146
2023-08-17,35.9548,5.601092,2.2623,6.651,32.0712,0.0242
2023-08-18,35.9643,5.565887,2.0055,6.645,32.7373,0.0228
2023-08-18,35.957,5.561659,2.1106,6.643,32.606,0.0141
2023-08-18,35.971,5.518913,1.9301,6.645,32.1315,0.0141
2023-08-18,35.9702,5.50944,1.8844,6.644,32.1139,0.0169
2023-08-18,36.0041,5.558121,2.6622,6.634,30.4392,0.0224
2023-08-18,35.9737,5.64757,2.9654,6.642,30.3889,0.0054
2023-08-18,35.9602,5.623268,2.4639,6.638,30.8161,0.0233
2023-08-18,35.9898,5.567884,2.1498,6.638,31.1259,0.0311
2023-08-19,36.0338,5.51437,2.0959,6.629,31.2106,0.0224
2023-08-19,36.021,5.474125,1.9994,6.633,31.615,0.0233
2023-08-19,35.9962,5.465391,1.8541,6.64,32.0224,0.0141
2023-08-19,36.0116,5.439895,1.8735,6.637,32.0163,0.0228
2023-08-19,36.029,5.521108,2.46,6.638,31.3937,0.015
2023-08-19,36.0217,5.639556,2.9932,6.653,28.67,0.0242
2023-08-19,35.9611,5.644159,2.5397,6.645,29.423,0.0146
2023-08-19,35.9613,5.609402,2.1749,6.642,31.4059,0.0288
2023-08-20,35.9833,5.567488,2.0656,6.638,31.7477,0.021
2023-08-20,35.9862,5.526152,1.9267,6.639,32.1597,0.0132
2023-08-20,35.9601,5.506775,1.804,6.643,31.6859,0.0279
2023-08-20,35.6719,5.473991,1.7429,6.638,31.5043,0.0146
2023-08-20,35.7057,5.554236,2.4242,6.638,31.2373,0.0274
2023-08-20,35.8508,5.622899,2.7021,6.64,31.1847,0.0311
2023-08-20,35.8816,5.605538,2.3843,6.641,31.5844,0.0219
2023-08-20,35.8839,5.577708,2.0649,6.633,31.7729,0.0215
2023-08-21,35.8701,5.53961,1.9012,6.631,31.8599,0.0141
2023-08-21,35.8568,5.541238,1.9688,6.632,32.2345,0.0224
2023-08-21,35.8463,5.518879,1.9012,6.633,31.5043,0.0292
2023-08-21,35.8551,5.5185,1.9116,6.631,31.3586,0.0219
2023-08-21,35.8751,5.562757,2.4239,6.636,30.8535,0.0237
2023-08-21,35.8689,5.650461,2.9069,6.638,29.69,0.0137
2023-08-21,35.8763,5.618541,2.5563,6.64,29.7907,0.0302
2023-08-21,35.8777,5.568563,2.1162,6.639,24.7568,0.0141
2023-08-22,35.8783,5.541491,2.114,6.638,24.9407,0.0077
2023-08-22,35.8743,5.52787,2.0991,6.639,24.1884,0.0146
2023-08-22,35.8613,5.533762,2.1101,6.637,21.8072,0.0068
2023-08-22,35.8766,5.513318,2.1877,6.638,23.4117,0.0137
2023-08-22,35.8625,5.596802,2.7781,6.636,26.8297,0.0302
2023-08-22,35.8527,5.645352,2.7774,6.636,20.7948,-0.001
2023-08-22,35.8495,5.603615,2.4734,6.624,26.6237,0.0155
2023-08-22,35.8447,5.564237,2.1945,6.622,27.8452,0.0077
2023-08-23,35.8559,5.543491,2.0187,6.618,28.1565,-0.0101
2023-08-23,35.8295,5.546622,2.0162,6.619,29.1346,0.0219
2023-08-23,35.833,5.542028,1.9543,6.628,29.3368,0.0224
2023-08-23,35.5704,5.492426,1.9013,6.617,29.3948,0.0009
2023-08-23,35.5493,5.581894,2.5579,6.629,27.463,0.0132
2023-08-23,36.1152,5.690051,2.8526,6.617,24.0808,0.015
2023-08-23,36.3502,5.692472,3.4441,6.615,23.726,0.0041
2023-08-23,36.3505,5.672158,2.7372,6.618,24.0442,-0.0005
2023-08-24,36.3479,5.638194,2.5236,6.615,24.2632,0.0077
2023-08-24,36.3451,5.624717,2.4616,6.606,24.4104,0.0082
2023-08-24,36.3509,5.60311,2.0824,6.598,24.6065,0.0132
2023-08-24,36.3339,5.603221,2.1577,6.605,25.371,0.0082
2023-08-24,36.3498,5.675784,2.8605,6.606,24.5989,0.0096
2023-08-24,36.3197,5.756647,3.5011,6.598,23.9908,0.0077
2023-08-24,36.3325,5.719811,2.9976,6.597,23.0951,0.0018
2023-08-24,36.3226,5.676015,2.4838,6.591,28.1489,0.0146
2023-08-25,36.3286,5.653613,2.306,6.59,29.024,0.0155
2023-08-25,36.3258,5.642391,2.2698,6.597,29.9143,0.0141
2023-08-25,36.3202,5.63836,2.3274,6.591,30.3271,0.0233
2023-08-25,36.3227,5.660895,2.5492,6.587,30.7315,0.0155
2023-08-25,36.3163,5.725318,3.4258,6.581,30.2081,0.0215
2023-08-25,36.334,5.716726,3.2176,6.56,30.073,0.0146
2023-08-25,36.3265,5.692487,2.973,6.528,30.4057,0.0082
2023-08-25,36.3206,5.670249,3.0878,6.503,31.2465,0.0073
2023-08-26,36.2339,5.645034,3.2137,6.487,29.8876,0.0155
2023-08-26,36.2652,5.639378,3.0969,6.484,30.662,0.0219
2023-08-26,36.3111,5.604984,3.2581,6.489,31.2671,0.0109
2023-08-26,36.3233,5.61208,3.5407,6.509,31.3823,0.0155
2023-08-26,36.3403,5.637222,4.1898,6.499,31.0382,0.015
2023-08-26,36.328,5.707227,4.1849,6.491,30.4614,0.0224
2023-08-26,36.314,5.682238,3.6357,6.488,31.3426,0.015
2023-08-26,36.3192,5.615705,3.0178,6.59,31.3433,0.0228
2023-08-27,36.3229,5.592058,3.1295,6.543,31.4219,0.0146
2023-08-27,36.2992,5.581967,3.008,6.51,29.6824,0.0155
2023-08-27,36.3359,5.55365,2.8896,6.542,29.5237,0.0137
2023-08-27,36.3127,5.547534,2.8264,6.527,30.2706,0.0164
2023-08-27,36.2944,5.68673,3.8977,6.53,29.6465,0.0224
2023-08-27,36.2786,5.705881,3.8876,6.542,29.6092,0.0205
2023-08-27,36.2785,5.684012,3.6263,6.525,29.5329,0.0215
2023-08-27,36.2808,5.657512,3.1044,6.531,29.1979,0.0132
2023-08-28,36.2693,5.648008,2.9445,6.313,28.5029,0.0141
